Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
1221,19:22:37.000 08/15/2024,41.88662600,-87.65573717,149.367,2.0,0.9,1.8,3D,26,1,Float
1222,19:22:38.000 08/15/2024,41.88662650,-87.65575217,149.378,2.0,0.9,1.8,3D,26,1,Float
1223,19:22:39.000 08/15/2024,41.88662683,-87.65576650,149.329,2.0,0.9,1.8,3D,25,1,Float
1224,19:22:40.000 08/15/2024,41.88662817,-87.65578117,149.270,2.0,0.9,1.8,3D,26,1,Float
1225,19:22:41.000 08/15/2024,41.88662967,-87.65579567,149.244,2.0,0.9,1.8,3D,25,1,Float
1226,19:22:42.000 08/15/2024,41.88663050,-87.65581000,149.275,2.0,0.9,1.8,3D,25,1,Float
1227,19:22:43.000 08/15/2024,41.88663133,-87.65582367,149.289,1.8,0.9,1.8,3D,25,1,Float
1228,19:22:44.000 08/15/2024,41.88663167,-87.65583783,149.278,1.8,0.9,1.5,3D,25,1,Float
1229,19:22:45.000 08/15/2024,41.88663150,-87.65585217,149.253,1.8,0.9,1.5,3D,24,1,Float
1230,19:22:46.000 08/15/2024,41.88663150,-87.65586667,149.225,1.6,0.9,1.5,3D,22,1,Float
1231,19:22:47.000 08/15/2024,41.88663117,-87.65588150,149.189,1.9,0.9,1.3,3D,23,1,Float
1232,19:22:48.000 08/15/2024,41.88663083,-87.65589617,149.150,1.5,1.0,1.6,3D,23,1,Float
1233,19:22:49.000 08/15/2024,41.88662967,-87.65591133,149.163,1.9,0.9,1.2,3D,22,1,Float
1234,19:22:50.000 08/15/2024,41.88662917,-87.65592633,149.170,1.6,1.0,1.6,3D,23,1,Float
1235,19:22:51.000 08/15/2024,41.88662867,-87.65594067,149.219,1.5,0.9,1.3,3D,25,1,Float
1236,19:22:52.000 08/15/2024,41.88662883,-87.65595500,149.233,1.8,0.9,1.2,3D,24,1,Float
1237,19:22:53.000 08/15/2024,41.88662967,-87.65596900,149.208,2.0,1.3,1.2,3D,23,1,Float
1238,19:22:54.000 08/15/2024,41.88662983,-87.65598350,149.161,1.7,1.3,1.4,3D,24,1,Float
1239,19:22:55.000 08/15/2024,41.88662983,-87.65599783,149.208,1.8,1.3,1.1,3D,22,1,Float
1240,19:22:56.000 08/15/2024,41.88663017,-87.65601183,149.281,1.8,1.3,1.2,3D,25,1,Float
1241,19:22:57.000 08/15/2024,41.88663033,-87.65602500,149.306,1.8,1.3,1.2,3D,25,1,Float
1242,19:22:58.000 08/15/2024,41.88663067,-87.65603817,149.261,1.8,1.3,1.2,3D,26,1,Float
1243,19:22:59.000 08/15/2024,41.88663100,-87.65605133,149.217,1.7,1.3,1.2,3D,26,1,Float
1244,19:23:00.000 08/15/2024,41.88663050,-87.65606483,149.233,1.7,1.3,1.1,3D,25,1,Float
1245,19:23:01.000 08/15/2024,41.88662933,-87.65607900,148.390,1.7,1.3,1.1,3D,25,2,Fixed
1246,19:23:02.000 08/15/2024,41.88662700,-87.65609200,148.194,1.9,1.3,1.1,3D,25,2,Fixed
1247,19:23:03.000 08/15/2024,41.88662783,-87.65610617,148.164,1.7,1.6,1.1,3D,25,2,Fixed
1248,19:23:04.000 08/15/2024,41.88662750,-87.65612000,148.163,1.9,1.3,1.1,3D,26,2,Fixed
1249,19:23:05.000 08/15/2024,41.88662717,-87.65613300,148.166,1.7,1.6,1.1,3D,26,2,Fixed
1250,19:23:06.000 08/15/2024,41.88662733,-87.65614667,148.159,1.7,1.3,1.1,3D,25,2,Fixed
1251,19:23:07.000 08/15/2024,41.88662650,-87.65616033,148.216,1.5,1.3,1.1,3D,27,2,Fixed
1252,19:23:08.000 08/15/2024,41.88662517,-87.65617500,148.208,1.5,1.1,1.0,3D,25,2,Fixed
1253,19:23:09.000 08/15/2024,41.88662417,-87.65618900,148.219,1.6,1.1,1.0,3D,24,2,Fixed
1254,19:23:10.000 08/15/2024,41.88662250,-87.65620233,148.218,1.6,1.2,1.0,3D,26,2,Fixed
1255,19:23:11.000 08/15/2024,41.88661967,-87.65621550,148.221,1.5,1.2,1.0,3D,27,2,Fixed
1256,19:23:12.000 08/15/2024,41.88661717,-87.65622883,148.251,1.5,1.1,1.0,3D,25,2,Fixed
1257,19:23:13.000 08/15/2024,41.88661467,-87.65624217,148.206,1.8,1.1,1.0,3D,26,2,Fixed
1258,19:23:14.000 08/15/2024,41.88661250,-87.65625550,148.262,1.8,1.4,1.1,3D,25,2,Fixed
1259,19:23:15.000 08/15/2024,41.88661033,-87.65626833,148.261,1.8,1.4,1.1,3D,25,2,Fixed
1260,19:23:16.000 08/15/2024,41.88660750,-87.65628100,148.303,1.8,1.4,1.1,3D,25,2,Fixed
1261,19:23:17.000 08/15/2024,41.88660367,-87.65629383,148.296,1.8,1.4,1.1,3D,25,2,Fixed
1262,19:23:18.000 08/15/2024,41.88659950,-87.65630567,148.360,1.8,1.4,1.1,3D,25,2,Fixed
1263,19:23:19.000 08/15/2024,41.88659383,-87.65631817,148.222,1.8,1.4,1.1,3D,25,1,Float
1264,19:23:20.000 08/15/2024,41.88658917,-87.65633150,148.142,1.8,1.4,1.1,3D,24,1,Float
1265,19:23:21.000 08/15/2024,41.88658633,-87.65634317,148.092,1.8,1.4,1.1,3D,25,1,Float
1266,19:23:22.000 08/15/2024,41.88658533,-87.65635617,148.088,1.8,1.4,1.1,3D,24,1,Float
1267,19:23:23.000 08/15/2024,41.88658350,-87.65636933,148.137,1.8,1.4,1.1,3D,24,1,Float
1268,19:23:24.000 08/15/2024,41.88658150,-87.65638183,148.171,1.8,1.4,1.1,3D,25,1,Float
1269,19:23:25.000 08/15/2024,41.88658183,-87.65639483,148.170,1.8,1.4,1.1,3D,26,1,Float
1270,19:23:26.000 08/15/2024,41.88658200,-87.65640867,148.158,1.8,1.4,1.1,3D,27,1,Float
1271,19:23:27.000 08/15/2024,41.88658233,-87.65642250,148.179,1.8,1.4,1.1,3D,25,1,Float
1272,19:23:28.000 08/15/2024,41.88658367,-87.65643650,148.179,1.8,1.4,1.1,3D,25,1,Float
1273,19:23:29.000 08/15/2024,41.88658450,-87.65645000,148.186,2.0,1.4,1.1,3D,26,1,Float
1274,19:23:30.000 08/15/2024,41.88658433,-87.65646350,148.125,1.8,1.7,1.1,3D,27,1,Float
1275,19:23:31.000 08/15/2024,41.88658350,-87.65647667,148.057,1.8,1.4,1.1,3D,27,1,Float
1276,19:23:32.000 08/15/2024,41.88658183,-87.65648967,148.039,1.6,1.4,1.1,3D,26,1,Float
1277,19:23:33.000 08/15/2024,41.88658100,-87.65650300,148.070,1.6,1.2,1.1,3D,26,1,Float
1278,19:23:34.000 08/15/2024,41.88658117,-87.65651617,148.151,1.6,1.2,1.1,3D,26,1,Float
1279,19:23:35.000 08/15/2024,41.88658100,-87.65652883,148.124,1.6,1.2,1.1,3D,26,1,Float
1280,19:23:36.000 08/15/2024,41.88658050,-87.65654167,148.069,1.6,1.2,1.1,3D,27,1,Float
1281,19:23:37.000 08/15/2024,41.88657967,-87.65655467,148.082,1.6,1.2,1.1,3D,26,1,Float
1282,19:23:38.000 08/15/2024,41.88658117,-87.65656700,148.039,1.6,1.2,1.1,3D,25,1,Float
1283,19:23:39.000 08/15/2024,41.88658267,-87.65658050,148.065,1.6,1.2,1.1,3D,24,1,Float
1284,19:23:40.000 08/15/2024,41.88658167,-87.65659333,148.036,1.8,1.2,1.1,3D,24,1,Float
1285,19:23:41.000 08/15/2024,41.88658150,-87.65660667,148.026,1.6,1.5,1.1,3D,27,1,Float
1286,19:23:42.000 08/15/2024,41.88657967,-87.65661933,147.893,1.6,1.2,1.1,3D,26,1,Float
1287,19:23:43.000 08/15/2024,41.88657733,-87.65662950,147.790,1.6,1.2,1.1,3D,26,1,Float
1288,19:23:44.000 08/15/2024,41.88657583,-87.65664133,147.800,1.6,1.2,1.1,3D,26,1,Float
1289,19:23:45.000 08/15/2024,41.88657600,-87.65665417,147.791,1.6,1.2,1.1,3D,24,1,Float
1290,19:23:46.000 08/15/2024,41.88657617,-87.65666683,147.778,1.6,1.2,1.1,3D,26,1,Float
1291,19:23:47.000 08/15/2024,41.88657517,-87.65667983,147.810,1.3,1.2,1.1,3D,26,1,Float
1292,19:23:48.000 08/15/2024,41.88657400,-87.65669217,147.738,1.6,0.8,1.0,3D,24,1,Float
1293,19:23:49.000 08/15/2024,41.88657550,-87.65670500,147.756,1.6,1.2,1.1,3D,25,1,Float
1294,19:23:50.000 08/15/2024,41.88657683,-87.65671667,147.758,1.6,1.2,1.1,3D,25,1,Float
1295,19:23:51.000 08/15/2024,41.88657733,-87.65672900,147.790,1.6,1.2,1.1,3D,25,1,Float
1296,19:23:52.000 08/15/2024,41.88657983,-87.65674267,147.835,1.6,1.2,1.1,3D,26,1,Float
1297,19:23:53.000 08/15/2024,41.88658217,-87.65675417,147.930,1.6,1.2,1.1,3D,26,1,Float
1298,19:23:54.000 08/15/2024,41.88658333,-87.65676533,147.970,1.4,1.2,1.1,3D,25,1,Float
1299,19:23:55.000 08/15/2024,41.88658533,-87.65677700,147.926,1.4,0.9,1.0,3D,25,1,Float
1300,19:23:56.000 08/15/2024,41.88658583,-87.65679300,147.892,1.3,0.9,1.0,3D,25,1,Float
1301,19:23:57.000 08/15/2024,41.88658500,-87.65681267,147.940,1.3,0.7,1.0,3D,27,1,Float
1302,19:23:58.000 08/15/2024,41.88658400,-87.65683250,147.993,1.3,0.7,1.0,3D,27,1,Float
1303,19:23:59.000 08/15/2024,41.88658383,-87.65685200,148.049,1.3,0.7,1.0,3D,27,1,Float
1304,19:24:00.000 08/15/2024,41.88658467,-87.65687033,148.011,1.3,0.7,1.0,3D,27,1,Float
1305,19:24:01.000 08/15/2024,41.88658450,-87.65688750,147.979,1.3,0.7,1.0,3D,27,1,Float
1306,19:24:02.000 08/15/2024,41.88658350,-87.65690367,147.941,1.3,0.7,1.0,3D,26,1,Float
1307,19:24:03.000 08/15/2024,41.88658200,-87.65691950,147.973,1.3,0.7,1.0,3D,27,1,Float
1308,19:24:04.000 08/15/2024,41.88658033,-87.65693450,148.046,1.3,0.7,1.0,3D,27,1,Float
1309,19:24:05.000 08/15/2024,41.88657983,-87.65694967,148.087,1.3,0.7,1.0,3D,27,1,Float
1310,19:24:06.000 08/15/2024,41.88658017,-87.65696367,148.101,1.3,0.7,1.0,3D,26,1,Float
1311,19:24:07.000 08/15/2024,41.88658117,-87.65697833,148.080,1.3,0.7,1.0,3D,27,1,Float
1312,19:24:08.000 08/15/2024,41.88658167,-87.65699283,148.065,1.3,0.7,1.0,3D,27,1,Float
1313,19:24:09.000 08/15/2024,41.88658117,-87.65700700,148.055,1.3,0.7,1.0,3D,27,1,Float
1314,19:24:10.000 08/15/2024,41.88658067,-87.65702150,148.073,1.3,0.7,1.0,3D,26,1,Float
1315,19:24:11.000 08/15/2024,41.88658017,-87.65703633,148.086,1.3,0.8,1.1,3D,27,1,Float
1316,19:24:12.000 08/15/2024,41.88658000,-87.65705133,148.088,1.2,0.8,1.1,3D,26,1,Float
1317,19:24:13.000 08/15/2024,41.88658017,-87.65706617,148.093,1.3,0.7,1.0,3D,27,1,Float
1318,19:24:14.000 08/15/2024,41.88658033,-87.65708133,148.099,1.6,0.7,1.1,3D,27,1,Float
1319,19:24:15.000 08/15/2024,41.88658017,-87.65709650,148.093,1.3,0.8,1.3,3D,28,1,Float
1320,19:24:16.000 08/15/2024,41.88657933,-87.65711100,148.098,1.2,0.7,1.1,3D,28,1,Float
1321,19:24:17.000 08/15/2024,41.88657900,-87.65712583,148.046,1.4,0.7,1.0,3D,28,1,Float
1322,19:24:18.000 08/15/2024,41.88657983,-87.65714067,148.025,1.4,0.7,1.1,3D,28,1,Float
1323,19:24:19.000 08/15/2024,41.88658017,-87.65715583,148.043,1.2,0.7,1.1,3D,28,1,Float
1324,19:24:20.000 08/15/2024,41.88658017,-87.65717067,148.072,1.4,0.7,1.0,3D,27,1,Float
1325,19:24:21.000 08/15/2024,41.88658033,-87.65718533,148.113,1.3,0.7,1.1,3D,27,1,Float
1326,19:24:22.000 08/15/2024,41.88658050,-87.65719983,148.117,1.4,0.7,1.0,3D,26,1,Float
1327,19:24:23.000 08/15/2024,41.88658067,-87.65721450,148.142,1.4,0.7,1.1,3D,27,1,Float
1328,19:24:24.000 08/15/2024,41.88658083,-87.65722883,148.160,1.3,0.7,1.1,3D,27,1,Float
1329,19:24:25.000 08/15/2024,41.88658133,-87.65724367,148.145,1.4,0.7,1.0,3D,27,1,Float
1330,19:24:26.000 08/15/2024,41.88658167,-87.65725833,148.099,1.2,0.7,1.1,3D,27,1,Float
1331,19:24:27.000 08/15/2024,41.88658183,-87.65727400,148.069,1.2,0.7,1.0,3D,27,1,Float
1332,19:24:28.000 08/15/2024,41.88658150,-87.65728817,147.953,1.3,0.7,1.0,3D,26,1,Float
1333,19:24:29.000 08/15/2024,41.88658050,-87.65730083,147.913,1.3,0.7,1.0,3D,26,1,Float
1334,19:24:30.000 08/15/2024,41.88657967,-87.65731550,147.893,1.3,0.7,1.0,3D,26,1,Float
1335,19:24:31.000 08/15/2024,41.88657900,-87.65732933,147.888,1.3,0.7,1.0,3D,27,1,Float
1336,19:24:32.000 08/15/2024,41.88657817,-87.65734333,147.885,1.3,0.7,1.0,3D,26,1,Float
1337,19:24:33.000 08/15/2024,41.88657800,-87.65735750,147.894,1.3,0.7,1.0,3D,27,1,Float
1338,19:24:34.000 08/15/2024,41.88657733,-87.65737217,147.935,1.3,0.7,1.0,3D,26,1,Float
1339,19:24:35.000 08/15/2024,41.88657633,-87.65738717,147.933,1.3,0.7,1.1,3D,26,1,Float
1340,19:24:36.000 08/15/2024,41.88657750,-87.65740117,147.933,1.2,0.7,1.1,3D,25,1,Float
1341,19:24:37.000 08/15/2024,41.88657850,-87.65741633,147.933,1.2,0.7,1.0,3D,25,1,Float
1342,19:24:38.000 08/15/2024,41.88657950,-87.65743150,147.906,1.2,0.7,1.0,3D,27,1,Float
1343,19:24:39.000 08/15/2024,41.88657983,-87.65744650,147.890,1.2,0.7,1.0,3D,26,1,Float
1344,19:24:40.000 08/15/2024,41.88657950,-87.65746133,147.890,1.2,0.7,1.0,3D,27,1,Float
1345,19:24:41.000 08/15/2024,41.88658000,-87.65747600,147.914,1.2,0.7,1.0,3D,25,1,Float
1346,19:24:42.000 08/15/2024,41.88657967,-87.65749017,147.927,1.2,0.7,1.0,3D,26,1,Float
1347,19:24:43.000 08/15/2024,41.88657800,-87.65750450,147.939,1.2,0.7,1.0,3D,27,1,Float
1348,19:24:44.000 08/15/2024,41.88657700,-87.65751917,147.956,1.3,0.7,1.0,3D,24,1,Float
1349,19:24:45.000 08/15/2024,41.88657583,-87.65753367,147.971,1.3,0.8,1.0,3D,23,1,Float
1350,19:24:46.000 08/15/2024,41.88657533,-87.65754833,147.986,1.3,0.8,1.0,3D,26,1,Float
1351,19:24:47.000 08/15/2024,41.88657450,-87.65756250,147.991,1.4,0.8,1.0,3D,24,1,Float
1352,19:24:48.000 08/15/2024,41.88657450,-87.65757600,147.990,1.4,0.9,1.0,3D,25,1,Float
1353,19:24:49.000 08/15/2024,41.88657567,-87.65758967,148.059,1.3,0.9,1.0,3D,26,1,Float
1354,19:24:50.000 08/15/2024,41.88657600,-87.65760333,148.062,1.3,0.8,1.0,3D,26,1,Float
1355,19:24:51.000 08/15/2024,41.88657517,-87.65761733,148.003,1.3,0.8,1.0,3D,26,1,Float
1356,19:24:52.000 08/15/2024,41.88657483,-87.65763183,147.958,1.3,0.8,1.0,3D,26,1,Float
1357,19:24:53.000 08/15/2024,41.88657517,-87.65764633,147.936,1.3,0.8,1.0,3D,24,1,Float
1358,19:24:54.000 08/15/2024,41.88657500,-87.65766100,147.901,1.3,0.8,1.0,3D,25,1,Float
1359,19:24:55.000 08/15/2024,41.88657533,-87.65767567,147.922,1.3,0.8,1.0,3D,25,1,Float
1360,19:24:56.000 08/15/2024,41.88657567,-87.65768867,148.035,1.3,0.8,1.0,3D,24,1,Float
1361,19:24:57.000 08/15/2024,41.88657583,-87.65770200,148.107,1.3,0.8,1.0,3D,23,1,Float
1362,19:24:58.000 08/15/2024,41.88657567,-87.65771550,148.292,1.3,0.8,1.0,3D,25,1,Float
1363,19:24:59.000 08/15/2024,41.88657450,-87.65772900,148.459,1.3,0.8,1.0,3D,24,1,Float
1364,19:25:00.000 08/15/2024,41.88657333,-87.65774167,148.425,1.3,0.8,1.0,3D,25,1,Float
1365,19:25:01.000 08/15/2024,41.88657283,-87.65775483,148.382,1.3,0.8,1.0,3D,24,1,Float
1366,19:25:02.000 08/15/2024,41.88657250,-87.65776950,148.414,1.3,0.8,1.0,3D,24,1,Float
1367,19:25:03.000 08/15/2024,41.88657233,-87.65778417,148.420,1.3,0.8,1.0,3D,24,1,Float
1368,19:25:04.000 08/15/2024,41.88657250,-87.65779717,148.420,1.3,0.8,1.0,3D,24,1,Float
1369,19:25:05.000 08/15/2024,41.88657283,-87.65781083,148.404,1.3,0.8,1.0,3D,24,1,Float
1370,19:25:06.000 08/15/2024,41.88657317,-87.65782583,148.387,1.3,0.8,1.0,3D,24,1,Float
1371,19:25:07.000 08/15/2024,41.88657283,-87.65784000,148.397,1.3,0.8,1.0,3D,25,1,Float
1372,19:25:08.000 08/15/2024,41.88657250,-87.65785417,148.461,1.3,0.8,1.0,3D,24,1,Float
1373,19:25:09.000 08/15/2024,41.88657217,-87.65786817,148.494,1.2,0.8,1.0,3D,24,1,Float
1374,19:25:10.000 08/15/2024,41.88657200,-87.65788233,148.498,1.4,0.7,1.0,3D,23,1,Float
1375,19:25:11.000 08/15/2024,41.88657267,-87.65789567,148.451,1.8,0.9,1.0,3D,22,1,Float
1376,19:25:12.000 08/15/2024,41.88657267,-87.65790867,148.395,1.8,1.5,1.1,3D,22,1,Float
1377,19:25:13.000 08/15/2024,41.88657167,-87.65792317,148.395,1.8,1.5,1.1,3D,22,1,Float
1378,19:25:14.000 08/15/2024,41.88657117,-87.65793700,148.402,1.8,1.5,1.1,3D,23,1,Float
1379,19:25:15.000 08/15/2024,41.88657167,-87.65795067,148.423,1.8,1.5,1.1,3D,22,1,Float
1380,19:25:16.000 08/15/2024,41.88657183,-87.65796367,148.424,1.8,1.5,1.1,3D,21,1,Float
1381,19:25:17.000 08/15/2024,41.88657117,-87.65797733,148.374,1.8,1.5,1.1,3D,22,1,Float
1382,19:25:18.000 08/15/2024,41.88657083,-87.65799117,148.360,1.8,1.5,1.1,3D,21,1,Float
1383,19:25:19.000 08/15/2024,41.88657083,-87.65800600,148.469,1.8,1.5,1.1,3D,23,1,Float
1384,19:25:20.000 08/15/2024,41.88657083,-87.65802017,148.539,1.8,1.5,1.1,3D,23,1,Float
1385,19:25:21.000 08/15/2024,41.88657017,-87.65803467,148.538,1.8,1.5,1.1,3D,23,1,Float
1386,19:25:22.000 08/15/2024,41.88657000,-87.65804817,148.517,1.8,1.5,1.1,3D,22,1,Float
1387,19:25:23.000 08/15/2024,41.88656967,-87.65806067,148.430,1.8,1.5,1.1,3D,22,1,Float
1388,19:25:24.000 08/15/2024,41.88656967,-87.65807383,148.420,1.8,1.5,1.1,3D,21,1,Float
1389,19:25:25.000 08/15/2024,41.88656967,-87.65808750,148.443,1.8,1.5,1.1,3D,21,1,Float
1390,19:25:26.000 08/15/2024,41.88656967,-87.65810183,148.465,1.8,1.5,1.1,3D,22,1,Float
1391,19:25:27.000 08/15/2024,41.88656950,-87.65811533,148.461,1.8,1.5,1.1,3D,21,1,Float
1392,19:25:28.000 08/15/2024,41.88656900,-87.65812917,148.445,1.8,1.5,1.1,3D,21,1,Float
1393,19:25:29.000 08/15/2024,41.88656833,-87.65814283,148.464,1.8,1.5,1.1,3D,22,1,Float
1394,19:25:30.000 08/15/2024,41.88656750,-87.65815800,148.430,1.9,1.5,1.1,3D,21,1,Float
1395,19:25:31.000 08/15/2024,41.88656733,-87.65817283,148.209,1.9,1.5,1.1,3D,22,1,Float
1396,19:25:32.000 08/15/2024,41.88656833,-87.65818567,148.179,1.9,1.5,1.1,3D,21,1,Float
1397,19:25:33.000 08/15/2024,41.88656833,-87.65819883,148.170,1.9,1.5,1.1,3D,22,1,Float
1398,19:25:34.000 08/15/2024,41.88656700,-87.65821300,148.148,1.9,1.5,1.1,3D,21,1,Float
1399,19:25:35.000 08/15/2024,41.88656533,-87.65822650,148.245,1.9,1.5,1.1,3D,22,1,Float
1400,19:25:36.000 08/15/2024,41.88656433,-87.65823817,148.491,1.9,1.5,1.1,3D,21,1,Float
1401,19:25:37.000 08/15/2024,41.88656317,-87.65824967,148.460,1.9,1.5,1.1,3D,22,1,Float
1402,19:25:38.000 08/15/2024,41.88656300,-87.65826267,148.404,1.9,1.5,1.1,3D,21,1,Float
1403,19:25:39.000 08/15/2024,41.88656283,-87.65827600,148.387,1.9,1.5,1.1,3D,22,1,Float
1404,19:25:40.000 08/15/2024,41.88656300,-87.65828967,148.511,1.9,1.5,1.1,3D,22,1,Float
1405,19:25:41.000 08/15/2024,41.88656250,-87.65830300,148.531,1.9,1.5,1.1,3D,22,1,Float
1406,19:25:42.000 08/15/2024,41.88656267,-87.65831633,148.557,1.9,1.5,1.1,3D,21,1,Float
1407,19:25:43.000 08/15/2024,41.88656283,-87.65833000,148.581,1.9,1.5,1.1,3D,22,1,Float
1408,19:25:44.000 08/15/2024,41.88656317,-87.65834300,148.539,1.9,1.5,1.1,3D,21,1,Float
1409,19:25:45.000 08/15/2024,41.88656300,-87.65835617,148.563,1.9,1.5,1.1,3D,21,1,Float
1410,19:25:46.000 08/15/2024,41.88656233,-87.65836983,148.516,1.9,1.5,1.1,3D,21,1,Float
1411,19:25:47.000 08/15/2024,41.88656250,-87.65838317,148.517,1.9,1.5,1.1,3D,20,1,Float
1412,19:25:48.000 08/15/2024,41.88656317,-87.65839683,148.591,1.9,1.5,1.1,3D,19,1,Float
1413,19:25:49.000 08/15/2024,41.88656350,-87.65841033,148.618,1.7,1.5,1.1,3D,21,1,Float
1414,19:25:50.000 08/15/2024,41.88656300,-87.65842367,148.603,1.7,1.3,1.1,3D,20,1,Float
1415,19:25:51.000 08/15/2024,41.88656267,-87.65843733,148.551,1.9,1.3,1.1,3D,19,1,Float
1416,19:25:52.000 08/15/2024,41.88656183,-87.65845117,148.502,1.7,1.5,1.1,3D,20,1,Float
1417,19:25:53.000 08/15/2024,41.88656150,-87.65846467,148.435,1.7,1.3,1.1,3D,22,1,Float
1418,19:25:54.000 08/15/2024,41.88656100,-87.65847900,148.538,1.7,1.3,1.1,3D,20,1,Float
1419,19:25:55.000 08/15/2024,41.88656017,-87.65849300,148.532,1.7,1.3,1.1,3D,22,1,Float
1420,19:25:56.000 08/15/2024,41.88656000,-87.65850733,148.543,1.7,1.3,1.1,3D,21,1,Float
1421,19:25:57.000 08/15/2024,41.88655933,-87.65852150,148.494,1.7,1.3,1.1,3D,23,1,Float
1422,19:25:58.000 08/15/2024,41.88655883,-87.65853600,148.518,1.5,1.3,1.1,3D,23,1,Float
1423,19:25:59.000 08/15/2024,41.88655833,-87.65855117,148.529,1.5,1.1,1.1,3D,24,1,Float
1424,19:26:00.000 08/15/2024,41.88655767,-87.65856583,148.301,1.5,1.1,1.1,3D,23,1,Float
1425,19:26:01.000 08/15/2024,41.88655750,-87.65857950,148.161,1.5,1.1,1.1,3D,23,1,Float
1426,19:26:02.000 08/15/2024,41.88655683,-87.65859250,148.125,1.5,1.1,1.1,3D,23,1,Float
1427,19:26:03.000 08/15/2024,41.88655617,-87.65860600,148.167,1.5,1.1,1.1,3D,24,1,Float
1428,19:26:04.000 08/15/2024,41.88655583,-87.65862000,148.245,1.5,1.1,1.1,3D,23,1,Float
1429,19:26:05.000 08/15/2024,41.88655617,-87.65863300,148.264,1.5,1.1,1.1,3D,25,1,Float
1430,19:26:06.000 08/15/2024,41.88655533,-87.65864567,148.221,1.5,1.1,1.1,3D,24,1,Float
1431,19:26:07.000 08/15/2024,41.88655467,-87.65865967,148.199,1.5,1.1,1.0,3D,25,1,Float
1432,19:26:08.000 08/15/2024,41.88655433,-87.65867317,148.245,1.5,1.1,1.0,3D,25,1,Float
1433,19:26:09.000 08/15/2024,41.88655450,-87.65868650,148.253,1.5,1.1,1.0,3D,25,1,Float
1434,19:26:10.000 08/15/2024,41.88655467,-87.65870033,148.211,1.5,1.1,1.0,3D,24,1,Float
1435,19:26:11.000 08/15/2024,41.88655383,-87.65871333,148.129,1.6,1.1,1.0,3D,24,1,Float
1436,19:26:12.000 08/15/2024,41.88655333,-87.65872817,148.076,1.6,1.1,1.1,3D,25,1,Float
1437,19:26:13.000 08/15/2024,41.88655283,-87.65874300,148.000,1.6,1.1,1.1,3D,25,1,Float
1438,19:26:14.000 08/15/2024,41.88655200,-87.65875817,148.047,1.8,1.1,1.1,3D,24,1,Float
1439,19:26:15.000 08/15/2024,41.88655250,-87.65877367,148.056,1.8,1.4,1.1,3D,24,1,Float
1440,19:26:16.000 08/15/2024,41.88655317,-87.65878917,148.012,1.7,1.4,1.1,3D,24,1,Float
1441,19:26:17.000 08/15/2024,41.88655283,-87.65880483,147.926,1.5,1.0,1.3,3D,26,1,Float
1442,19:26:18.000 08/15/2024,41.88655183,-87.65882117,147.786,1.4,0.9,1.2,3D,24,1,Float
1443,19:26:19.000 08/15/2024,41.88655050,-87.65883733,147.754,1.4,0.8,1.1,3D,26,1,Float
1444,19:26:20.000 08/15/2024,41.88654917,-87.65885400,147.857,1.4,0.8,1.1,3D,25,1,Float
1445,19:26:21.000 08/15/2024,41.88654867,-87.65887050,147.909,1.4,0.8,1.1,3D,26,1,Float
1446,19:26:22.000 08/15/2024,41.88654850,-87.65888567,147.931,1.4,0.8,1.1,3D,24,1,Float
1447,19:26:23.000 08/15/2024,41.88654800,-87.65890067,147.878,1.4,0.8,1.1,3D,26,1,Float
1448,19:26:24.000 08/15/2024,41.88654800,-87.65891517,147.863,1.4,0.8,1.1,3D,25,1,Float
1449,19:26:25.000 08/15/2024,41.88654850,-87.65892950,147.866,1.4,0.8,1.1,3D,26,1,Float
1450,19:26:26.000 08/15/2024,41.88654933,-87.65894383,147.842,1.4,0.8,1.1,3D,25,1,Float
1451,19:26:27.000 08/15/2024,41.88655100,-87.65895783,147.785,1.4,0.8,1.1,3D,26,1,Float
1452,19:26:28.000 08/15/2024,41.88655533,-87.65897150,147.754,1.5,0.8,1.1,3D,25,1,Float
1453,19:26:29.000 08/15/2024,41.88656267,-87.65898383,147.793,1.5,0.8,1.3,3D,26,1,Float
1454,19:26:30.000 08/15/2024,41.88657100,-87.65899367,147.840,1.5,0.8,1.3,3D,25,1,Float
1455,19:26:31.000 08/15/2024,41.88657950,-87.65900150,147.816,1.5,0.8,1.3,3D,26,1,Float
1456,19:26:32.000 08/15/2024,41.88658933,-87.65900717,147.816,1.5,0.8,1.3,3D,23,1,Float
1457,19:26:33.000 08/15/2024,41.88660000,-87.65901017,147.837,1.5,0.8,1.3,3D,27,1,Float
1458,19:26:34.000 08/15/2024,41.88661217,-87.65901033,147.890,1.4,0.8,1.3,3D,25,1,Float
1459,19:26:35.000 08/15/2024,41.88662483,-87.65900967,147.946,1.4,0.8,1.2,3D,26,1,Float
1460,19:26:36.000 08/15/2024,41.88663733,-87.65900900,147.946,1.5,0.8,1.2,3D,25,1,Float
1461,19:26:37.000 08/15/2024,41.88664950,-87.65900750,147.988,1.5,0.8,1.3,3D,26,1,Float
1462,19:26:38.000 08/15/2024,41.88666150,-87.65900583,147.965,1.4,0.8,1.3,3D,24,1,Float
1463,19:26:39.000 08/15/2024,41.88667300,-87.65900483,147.938,1.5,0.8,1.2,3D,25,1,Float
