Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
934,18:38:24.000 08/15/2024,41.88662067,-87.65607633,150.500,1.5,0.8,3D,Yes,1.552,2.348,2.815,,,1.2,,No,19,0
935,18:38:25.000 08/15/2024,41.88662200,-87.65609200,150.500,1.4,0.7,3D,Yes,1.557,2.351,2.820,,,1.1,,No,20,0
936,18:38:26.000 08/15/2024,41.88662283,-87.65610750,150.600,1.5,0.8,3D,Yes,1.558,2.350,2.820,,,1.2,,No,19,0
937,18:38:27.000 08/15/2024,41.88662400,-87.65612267,150.700,1.5,0.8,3D,Yes,1.554,2.341,2.810,,,1.2,,No,17,0
938,18:38:28.000 08/15/2024,41.88662450,-87.65613833,150.800,1.4,0.8,3D,Yes,1.555,2.339,2.809,,,1.1,,No,19,0
939,18:38:29.000 08/15/2024,41.88662383,-87.65615417,151.000,1.4,0.7,3D,Yes,1.559,2.341,2.813,,,1.2,,No,19,0
940,18:38:30.000 08/15/2024,41.88662100,-87.65616883,151.100,1.5,0.9,3D,Yes,1.567,2.349,2.824,,,1.2,,No,18,0
941,18:38:31.000 08/15/2024,41.88661783,-87.65618300,151.100,1.3,0.7,3D,Yes,1.572,2.353,2.830,,,1.1,,No,20,0
942,18:38:32.000 08/15/2024,41.88661433,-87.65619750,151.000,1.4,0.8,3D,Yes,1.580,2.360,2.840,,,1.1,,No,19,0
943,18:38:33.000 08/15/2024,41.88661117,-87.65621217,151.000,1.5,0.9,3D,Yes,1.599,2.376,2.864,,,1.2,,No,18,0
944,18:38:34.000 08/15/2024,41.88660833,-87.65622567,151.100,1.5,0.9,3D,Yes,1.628,2.393,2.894,,,1.1,,No,17,0
945,18:38:35.000 08/15/2024,41.88660583,-87.65623833,151.300,1.3,0.8,3D,Yes,1.648,2.393,2.906,,,1.0,,No,19,0
946,18:38:36.000 08/15/2024,41.88660517,-87.65625100,151.400,1.4,0.8,3D,Yes,1.664,2.396,2.917,,,1.1,,No,16,0
947,18:38:37.000 08/15/2024,41.88660450,-87.65626300,151.300,1.5,0.9,3D,Yes,1.677,2.398,2.926,,,1.3,,No,16,0
948,18:38:38.000 08/15/2024,41.88660200,-87.65627517,151.100,1.9,1.1,3D,Yes,1.724,2.426,2.976,,,1.5,,No,15,0
949,18:38:39.000 08/15/2024,41.88660050,-87.65628767,151.000,1.5,0.8,3D,Yes,1.815,2.458,3.055,,,1.2,,No,17,0
950,18:38:40.000 08/15/2024,41.88659767,-87.65630167,150.600,1.6,0.8,3D,Yes,1.912,2.506,3.152,,,1.3,,No,16,0
951,18:38:41.000 08/15/2024,41.88659450,-87.65631617,150.400,2.0,1.3,3D,Yes,2.028,2.537,3.248,,,1.5,,No,14,0
952,18:38:42.000 08/15/2024,41.88659250,-87.65633033,150.300,2.0,1.3,3D,Yes,2.145,2.554,3.335,,,1.5,,No,14,0
953,18:38:43.000 08/15/2024,41.88659067,-87.65634433,150.300,2.0,1.3,3D,Yes,2.266,2.573,3.429,,,1.5,,No,14,0
954,18:38:44.000 08/15/2024,41.88659000,-87.65635800,150.300,1.5,0.8,3D,Yes,2.380,2.584,3.513,,,1.3,,No,16,0
955,18:38:45.000 08/15/2024,41.88658967,-87.65637233,150.100,1.9,1.1,3D,Yes,2.462,2.599,3.580,,,1.5,,No,15,0
956,18:38:46.000 08/15/2024,41.88658883,-87.65638650,149.900,1.6,0.8,3D,Yes,2.535,2.616,3.643,,,1.3,,No,16,0
957,18:38:47.000 08/15/2024,41.88658683,-87.65639967,149.600,1.5,0.8,3D,Yes,2.597,2.632,3.698,,,1.2,,No,17,0
958,18:38:48.000 08/15/2024,41.88658850,-87.65641450,149.600,1.6,0.8,3D,Yes,2.616,2.639,3.716,,,1.3,,No,16,0
959,18:38:49.000 08/15/2024,41.88658767,-87.65642883,149.600,1.8,1.0,3D,Yes,2.668,2.659,3.767,,,1.5,,No,16,0
960,18:38:50.000 08/15/2024,41.88658850,-87.65644283,149.700,1.9,1.1,3D,Yes,2.753,2.681,3.843,,,1.5,,No,15,0
961,18:38:51.000 08/15/2024,41.88659067,-87.65645717,149.900,1.4,0.7,3D,Yes,2.806,2.683,3.882,,,1.2,,No,18,0
962,18:38:52.000 08/15/2024,41.88659400,-87.65647283,149.800,1.4,0.7,3D,Yes,2.845,2.682,3.910,,,1.2,,No,18,0
963,18:38:53.000 08/15/2024,41.88659850,-87.65648900,149.900,1.5,0.8,3D,Yes,2.866,2.687,3.929,,,1.3,,No,17,0
964,18:38:54.000 08/15/2024,41.88659817,-87.65650317,149.700,1.6,0.8,3D,Yes,2.911,2.698,3.969,,,1.3,,No,15,0
965,18:38:55.000 08/15/2024,41.88659917,-87.65651767,149.600,1.5,0.8,3D,Yes,2.964,2.714,4.019,,,1.3,,No,17,0
966,18:38:56.000 08/15/2024,41.88660017,-87.65653267,149.500,1.4,0.7,3D,Yes,3.007,2.713,4.050,,,1.2,,No,18,0
967,18:38:57.000 08/15/2024,41.88660367,-87.65654883,149.700,1.4,0.7,3D,Yes,3.019,2.708,4.056,,,1.2,,No,18,0
968,18:38:58.000 08/15/2024,41.88660500,-87.65656433,149.500,1.5,0.8,3D,Yes,3.034,2.712,4.069,,,1.3,,No,16,0
969,18:38:59.000 08/15/2024,41.88660583,-87.65657917,149.300,1.4,0.7,3D,Yes,3.056,2.727,4.096,,,1.2,,No,18,0
970,18:39:00.000 08/15/2024,41.88660533,-87.65659317,149.100,1.5,0.8,3D,Yes,3.101,2.746,4.142,,,1.3,,No,17,0
971,18:39:01.000 08/15/2024,41.88660617,-87.65660617,149.000,1.5,0.8,3D,Yes,3.136,2.757,4.176,,,1.3,,No,17,0
972,18:39:02.000 08/15/2024,41.88660733,-87.65661867,149.000,1.5,0.8,3D,Yes,3.141,2.759,4.181,,,1.3,,No,16,0
973,18:39:03.000 08/15/2024,41.88660617,-87.65663083,148.700,1.9,1.2,3D,Yes,3.144,2.761,4.184,,,1.5,,No,15,0
974,18:39:04.000 08/15/2024,41.88660767,-87.65664383,148.600,1.7,1.0,3D,Yes,3.145,2.762,4.186,,,1.5,,No,16,0
975,18:39:05.000 08/15/2024,41.88661283,-87.65665683,148.400,1.5,0.8,3D,Yes,3.142,2.757,4.180,,,1.3,,No,17,0
976,18:39:06.000 08/15/2024,41.88661950,-87.65667100,148.600,1.4,0.7,3D,Yes,3.086,2.743,4.129,,,1.2,,No,18,0
977,18:39:07.000 08/15/2024,41.88661950,-87.65668600,148.400,1.4,0.7,3D,Yes,2.899,2.719,3.975,,,1.2,,No,18,0
978,18:39:08.000 08/15/2024,41.88661750,-87.65670033,148.300,1.4,0.7,3D,Yes,2.724,2.697,3.833,,,1.2,,No,18,0
979,18:39:09.000 08/15/2024,41.88661933,-87.65671633,148.400,1.3,0.7,3D,Yes,2.568,2.672,3.706,,,1.1,,No,20,0
980,18:39:10.000 08/15/2024,41.88661883,-87.65673283,148.500,1.3,0.6,3D,Yes,2.413,2.642,3.578,,,1.1,,No,21,0
981,18:39:11.000 08/15/2024,41.88661617,-87.65674900,148.500,1.3,0.7,3D,Yes,2.256,2.619,3.457,,,1.1,,No,20,0
982,18:39:12.000 08/15/2024,41.88661233,-87.65676617,148.500,1.3,0.7,3D,Yes,2.095,2.583,3.326,,,1.1,,No,20,0
983,18:39:13.000 08/15/2024,41.88661050,-87.65678300,148.600,1.2,0.6,3D,Yes,1.972,2.546,3.220,,,1.0,,No,20,0
984,18:39:14.000 08/15/2024,41.88660933,-87.65679917,148.600,1.2,0.6,3D,Yes,1.878,2.515,3.139,,,1.0,,No,20,0
985,18:39:15.000 08/15/2024,41.88660750,-87.65681600,148.600,1.2,0.6,3D,Yes,1.801,2.482,3.067,,,1.0,,No,20,0
986,18:39:16.000 08/15/2024,41.88660533,-87.65683200,148.600,1.2,0.6,3D,Yes,1.734,2.449,3.001,,,1.0,,No,20,0
987,18:39:17.000 08/15/2024,41.88660367,-87.65684733,148.600,1.2,0.6,3D,Yes,1.679,2.426,2.950,,,1.0,,No,21,0
988,18:39:18.000 08/15/2024,41.88660200,-87.65686300,148.400,1.2,0.6,3D,Yes,1.632,2.403,2.905,,,1.0,,No,21,0
989,18:39:19.000 08/15/2024,41.88659950,-87.65687800,148.200,1.3,0.6,3D,Yes,1.598,2.389,2.874,,,1.1,,No,21,0
990,18:39:20.000 08/15/2024,41.88659683,-87.65689283,147.900,1.2,0.6,3D,Yes,1.565,2.371,2.841,,,1.0,,No,21,0
991,18:39:21.000 08/15/2024,41.88659433,-87.65690750,147.800,1.2,0.6,3D,Yes,1.534,2.351,2.807,,,1.0,,No,21,0
992,18:39:22.000 08/15/2024,41.88659183,-87.65692167,147.700,1.2,0.6,3D,Yes,1.504,2.331,2.774,,,1.0,,No,22,0
993,18:39:23.000 08/15/2024,41.88658933,-87.65693617,147.800,1.2,0.6,3D,Yes,1.474,2.309,2.739,,,1.0,,No,22,0
994,18:39:24.000 08/15/2024,41.88658783,-87.65695050,147.800,1.2,0.6,3D,Yes,1.445,2.286,2.704,,,1.0,,No,22,0
995,18:39:25.000 08/15/2024,41.88658683,-87.65696483,147.900,1.2,0.6,3D,Yes,1.419,2.265,2.673,,,1.0,,No,22,0
996,18:39:26.000 08/15/2024,41.88658617,-87.65697883,147.900,1.2,0.6,3D,Yes,1.395,2.245,2.643,,,1.0,,No,22,0
997,18:39:27.000 08/15/2024,41.88658600,-87.65699283,147.900,1.2,0.6,3D,Yes,1.375,2.227,2.617,,,1.0,,No,22,0
998,18:39:28.000 08/15/2024,41.88658583,-87.65700617,147.900,1.2,0.6,3D,Yes,1.356,2.209,2.592,,,1.0,,No,22,0
999,18:39:29.000 08/15/2024,41.88658567,-87.65701983,147.900,1.2,0.6,3D,Yes,1.337,2.189,2.565,,,1.0,,No,22,0
1000,18:39:30.000 08/15/2024,41.88658650,-87.65703483,148.000,1.1,0.6,3D,Yes,1.319,2.172,2.541,,,0.9,,No,23,0
1001,18:39:31.000 08/15/2024,41.88658650,-87.65705033,148.100,1.1,0.6,3D,Yes,1.301,2.153,2.516,,,0.9,,No,23,0
1002,18:39:32.000 08/15/2024,41.88658600,-87.65706583,148.200,1.1,0.6,3D,Yes,1.284,2.135,2.491,,,0.9,,No,23,0
1003,18:39:33.000 08/15/2024,41.88658517,-87.65708083,148.300,1.1,0.6,3D,Yes,1.271,2.124,2.475,,,0.9,,No,23,0
1004,18:39:34.000 08/15/2024,41.88658383,-87.65709567,148.200,1.2,0.6,3D,Yes,1.258,2.114,2.460,,,1.0,,No,22,0
1005,18:39:35.000 08/15/2024,41.88658267,-87.65710983,148.100,1.2,0.6,3D,Yes,1.246,2.104,2.445,,,1.0,,No,22,0
1006,18:39:36.000 08/15/2024,41.88658183,-87.65712350,148.000,1.2,0.6,3D,Yes,1.235,2.094,2.431,,,1.0,,No,22,0
1007,18:39:37.000 08/15/2024,41.88658133,-87.65713717,148.000,1.2,0.6,3D,Yes,1.229,2.088,2.423,,,1.1,,No,21,0
1008,18:39:38.000 08/15/2024,41.88658133,-87.65715217,148.200,1.2,0.6,3D,Yes,1.226,2.085,2.419,,,1.1,,No,21,0
1009,18:39:39.000 08/15/2024,41.88658150,-87.65716767,148.300,1.2,0.6,3D,Yes,1.230,2.091,2.426,,,1.0,,No,22,0
1010,18:39:40.000 08/15/2024,41.88658167,-87.65718267,148.300,1.2,0.6,3D,Yes,1.237,2.098,2.436,,,1.0,,No,22,0
1011,18:39:41.000 08/15/2024,41.88658217,-87.65719750,148.400,1.2,0.6,3D,Yes,1.246,2.104,2.445,,,1.0,,No,22,0
1012,18:39:42.000 08/15/2024,41.88658283,-87.65721267,148.400,1.2,0.6,3D,Yes,1.256,2.109,2.455,,,1.0,,No,21,0
1013,18:39:43.000 08/15/2024,41.88658300,-87.65722733,148.300,1.3,0.7,3D,Yes,1.268,2.111,2.463,,,1.1,,No,20,0
1014,18:39:44.000 08/15/2024,41.88658300,-87.65724150,148.300,1.3,0.7,3D,Yes,1.280,2.119,2.476,,,1.1,,No,20,0
1015,18:39:45.000 08/15/2024,41.88658300,-87.65725600,148.400,1.3,0.6,3D,Yes,1.293,2.128,2.490,,,1.1,,No,21,0
1016,18:39:46.000 08/15/2024,41.88658317,-87.65727150,148.600,1.3,0.7,3D,Yes,1.306,2.136,2.504,,,1.1,,No,20,0
1017,18:39:47.000 08/15/2024,41.88658283,-87.65728667,148.800,1.3,0.6,3D,Yes,1.320,2.143,2.517,,,1.1,,No,21,0
1018,18:39:48.000 08/15/2024,41.88658233,-87.65730117,148.800,1.3,0.6,3D,Yes,1.333,2.156,2.535,,,1.1,,No,21,0
1019,18:39:49.000 08/15/2024,41.88658150,-87.65731600,148.700,1.3,0.6,3D,Yes,1.345,2.170,2.553,,,1.1,,No,21,0
1020,18:39:50.000 08/15/2024,41.88658050,-87.65733067,148.500,1.3,0.6,3D,Yes,1.357,2.181,2.569,,,1.1,,No,21,0
1021,18:39:51.000 08/15/2024,41.88657950,-87.65734433,148.400,1.3,0.6,3D,Yes,1.369,2.193,2.585,,,1.1,,No,21,0
1022,18:39:52.000 08/15/2024,41.88657867,-87.65735850,148.300,1.2,0.6,3D,Yes,1.380,2.206,2.602,,,1.1,,No,22,0
1023,18:39:53.000 08/15/2024,41.88657833,-87.65737317,148.300,1.3,0.6,3D,Yes,1.391,2.211,2.612,,,1.1,,No,21,0
1024,18:39:54.000 08/15/2024,41.88657850,-87.65738833,148.400,1.3,0.6,3D,Yes,1.402,2.215,2.621,,,1.1,,No,21,0
1025,18:39:55.000 08/15/2024,41.88657883,-87.65740350,148.300,1.4,0.7,3D,Yes,1.412,2.223,2.634,,,1.2,,No,19,0
1026,18:39:56.000 08/15/2024,41.88657883,-87.65741800,148.300,1.3,0.6,3D,Yes,1.424,2.237,2.652,,,1.1,,No,21,0
1027,18:39:57.000 08/15/2024,41.88657933,-87.65743283,148.200,1.3,0.7,3D,Yes,1.438,2.244,2.665,,,1.1,,No,20,0
1028,18:39:58.000 08/15/2024,41.88658000,-87.65744783,148.100,1.2,0.6,3D,Yes,1.450,2.247,2.674,,,1.1,,No,22,0
1029,18:39:59.000 08/15/2024,41.88657983,-87.65746200,147.900,1.3,0.6,3D,Yes,1.460,2.252,2.684,,,1.1,,No,21,0
1030,18:40:00.000 08/15/2024,41.88657983,-87.65747650,147.900,1.2,0.6,3D,Yes,1.470,2.252,2.689,,,1.0,,No,22,0
1031,18:40:01.000 08/15/2024,41.88657983,-87.65749167,147.800,1.1,0.6,3D,Yes,1.478,2.252,2.694,,,1.0,,No,23,0
1032,18:40:02.000 08/15/2024,41.88658000,-87.65750750,147.900,1.1,0.6,3D,Yes,1.486,2.253,2.699,,,1.0,,No,23,0
1033,18:40:03.000 08/15/2024,41.88658033,-87.65752350,148.100,1.1,0.6,3D,Yes,1.492,2.253,2.702,,,1.0,,No,23,0
1034,18:40:04.000 08/15/2024,41.88658067,-87.65753867,148.300,1.1,0.6,3D,Yes,1.497,2.251,2.703,,,1.0,,No,23,0
1035,18:40:05.000 08/15/2024,41.88657950,-87.65755350,148.300,1.1,0.6,3D,Yes,1.503,2.248,2.704,,,1.0,,No,23,0
1036,18:40:06.000 08/15/2024,41.88657817,-87.65756900,148.200,1.1,0.6,3D,Yes,1.508,2.243,2.703,,,1.0,,No,23,0
1037,18:40:07.000 08/15/2024,41.88657667,-87.65758483,148.100,1.1,0.6,3D,Yes,1.515,2.238,2.703,,,1.0,,No,23,0
1038,18:40:08.000 08/15/2024,41.88657517,-87.65760017,148.000,1.1,0.6,3D,Yes,1.520,2.231,2.700,,,1.0,,No,23,0
1039,18:40:09.000 08/15/2024,41.88657350,-87.65761417,147.900,1.1,0.6,3D,Yes,1.528,2.226,2.700,,,1.0,,No,23,0
1040,18:40:10.000 08/15/2024,41.88657283,-87.65762767,147.900,1.2,0.6,3D,Yes,1.540,2.221,2.703,,,1.0,,No,22,0
1041,18:40:11.000 08/15/2024,41.88657217,-87.65764167,147.800,1.2,0.6,3D,Yes,1.555,2.216,2.707,,,1.0,,No,22,0
1042,18:40:12.000 08/15/2024,41.88657250,-87.65765633,147.900,1.2,0.6,3D,Yes,1.562,2.205,2.702,,,1.0,,No,22,0
1043,18:40:13.000 08/15/2024,41.88657300,-87.65767100,147.900,1.2,0.6,3D,Yes,1.562,2.191,2.691,,,1.0,,No,22,0
1044,18:40:14.000 08/15/2024,41.88657367,-87.65768567,147.900,1.2,0.6,3D,Yes,1.566,2.184,2.687,,,1.0,,No,22,0
1045,18:40:15.000 08/15/2024,41.88657517,-87.65770017,147.800,1.1,0.6,3D,Yes,1.576,2.175,2.686,,,1.0,,No,23,0
1046,18:40:16.000 08/15/2024,41.88657633,-87.65771467,147.700,1.1,0.6,3D,Yes,1.582,2.166,2.682,,,1.0,,No,23,0
1047,18:40:17.000 08/15/2024,41.88657717,-87.65772933,147.600,1.1,0.6,3D,Yes,1.590,2.161,2.683,,,1.0,,No,23,0
1048,18:40:18.000 08/15/2024,41.88657750,-87.65774350,147.500,1.1,0.6,3D,Yes,1.604,2.159,2.690,,,1.0,,No,23,0
1049,18:40:19.000 08/15/2024,41.88657783,-87.65775817,147.600,1.1,0.6,3D,Yes,1.610,2.153,2.688,,,1.0,,No,23,0
1050,18:40:20.000 08/15/2024,41.88657767,-87.65777383,147.600,1.1,0.6,3D,Yes,1.614,2.155,2.692,,,1.0,,No,22,0
1051,18:40:21.000 08/15/2024,41.88657800,-87.65778967,147.800,1.1,0.6,3D,Yes,1.626,2.153,2.698,,,1.0,,No,22,0
1052,18:40:22.000 08/15/2024,41.88657767,-87.65780550,147.800,1.2,0.6,3D,Yes,1.620,2.140,2.684,,,1.0,,No,21,0
1053,18:40:23.000 08/15/2024,41.88657700,-87.65782017,147.700,1.2,0.6,3D,Yes,1.604,2.139,2.674,,,1.0,,No,21,0
1054,18:40:24.000 08/15/2024,41.88657633,-87.65783417,147.600,1.2,0.7,3D,Yes,1.613,2.141,2.681,,,1.0,,No,20,0
1055,18:40:25.000 08/15/2024,41.88657433,-87.65784850,147.400,1.2,0.7,3D,Yes,1.629,2.145,2.693,,,1.0,,No,20,0
1056,18:40:26.000 08/15/2024,41.88657300,-87.65786067,146.900,1.2,0.7,3D,Yes,1.646,2.146,2.705,,,1.0,,No,20,0
1057,18:40:27.000 08/15/2024,41.88657283,-87.65787317,146.700,1.2,0.7,3D,Yes,1.682,2.154,2.733,,,1.0,,No,20,0
1058,18:40:28.000 08/15/2024,41.88657100,-87.65788733,146.700,1.2,0.7,3D,Yes,1.720,2.152,2.755,,,1.0,,No,20,0
1059,18:40:29.000 08/15/2024,41.88656883,-87.65790117,146.700,1.2,0.7,3D,Yes,1.761,2.153,2.781,,,1.0,,No,20,0
1060,18:40:30.000 08/15/2024,41.88656767,-87.65791600,146.700,1.2,0.7,3D,Yes,1.802,2.149,2.805,,,1.0,,No,20,0
1061,18:40:31.000 08/15/2024,41.88656667,-87.65793000,146.700,1.2,0.7,3D,Yes,1.832,2.143,2.819,,,1.0,,No,20,0
1062,18:40:32.000 08/15/2024,41.88656733,-87.65794333,146.700,1.3,0.7,3D,Yes,1.867,2.140,2.840,,,1.1,,No,19,0
1063,18:40:33.000 08/15/2024,41.88657183,-87.65795767,146.700,1.3,0.7,3D,Yes,1.895,2.136,2.855,,,1.1,,No,19,0
1064,18:40:34.000 08/15/2024,41.88657567,-87.65797250,146.500,1.3,0.7,3D,Yes,1.921,2.133,2.871,,,1.1,,No,19,0
1065,18:40:35.000 08/15/2024,41.88657633,-87.65798783,146.500,1.5,0.8,3D,Yes,1.952,2.133,2.891,,,1.2,,No,18,0
1066,18:40:36.000 08/15/2024,41.88657500,-87.65800367,146.400,1.5,1.0,3D,Yes,1.990,2.135,2.919,,,1.2,,No,17,0
1067,18:40:37.000 08/15/2024,41.88657350,-87.65801817,146.300,1.5,1.0,3D,Yes,2.025,2.144,2.949,,,1.2,,No,17,0
1068,18:40:38.000 08/15/2024,41.88657200,-87.65803167,146.100,1.5,0.9,3D,Yes,2.055,2.156,2.978,,,1.1,,No,18,0
1069,18:40:39.000 08/15/2024,41.88656750,-87.65804450,145.500,1.6,1.1,3D,Yes,2.080,2.161,2.999,,,1.1,,No,17,0
1070,18:40:40.000 08/15/2024,41.88656800,-87.65805900,145.600,1.6,1.1,3D,Yes,2.094,2.159,3.008,,,1.2,,No,16,0
1071,18:40:41.000 08/15/2024,41.88656700,-87.65807500,145.600,1.6,1.1,3D,Yes,2.113,2.159,3.021,,,1.2,,No,16,0
1072,18:40:42.000 08/15/2024,41.88656600,-87.65809117,145.600,1.6,1.1,3D,Yes,2.135,2.169,3.043,,,1.2,,No,16,0
1073,18:40:43.000 08/15/2024,41.88656417,-87.65810617,145.600,1.6,1.1,3D,Yes,2.149,2.181,3.062,,,1.2,,No,16,0
1074,18:40:44.000 08/15/2024,41.88656050,-87.65811983,145.200,1.8,1.3,3D,Yes,2.164,2.188,3.077,,,1.2,,No,15,0
1075,18:40:45.000 08/15/2024,41.88655867,-87.65813450,145.100,1.8,1.3,3D,Yes,2.180,2.196,3.094,,,1.2,,No,15,0
1076,18:40:46.000 08/15/2024,41.88655783,-87.65814950,144.900,1.8,1.3,3D,Yes,2.199,2.199,3.110,,,1.2,,No,15,0
1077,18:40:47.000 08/15/2024,41.88655717,-87.65816367,144.800,1.6,1.1,3D,Yes,2.222,2.201,3.128,,,1.2,,No,16,0
1078,18:40:48.000 08/15/2024,41.88655650,-87.65817783,144.800,1.6,1.1,3D,Yes,2.249,2.202,3.148,,,1.2,,No,16,0
1079,18:40:49.000 08/15/2024,41.88655567,-87.65819267,144.800,1.6,1.1,3D,Yes,2.269,2.195,3.157,,,1.2,,No,16,0
1080,18:40:50.000 08/15/2024,41.88655217,-87.65820567,144.800,1.6,1.1,3D,Yes,2.284,2.198,3.170,,,1.2,,No,16,0
1081,18:40:51.000 08/15/2024,41.88655217,-87.65821867,145.000,1.6,1.1,3D,Yes,2.298,2.199,3.181,,,1.2,,No,16,0
1082,18:40:52.000 08/15/2024,41.88655300,-87.65823150,144.900,1.6,1.1,3D,Yes,2.316,2.200,3.194,,,1.2,,No,15,0
1083,18:40:53.000 08/15/2024,41.88655383,-87.65824383,144.800,1.6,1.1,3D,Yes,2.341,2.202,3.214,,,1.2,,No,16,0
1084,18:40:54.000 08/15/2024,41.88655217,-87.65825817,144.800,1.6,1.1,3D,Yes,2.365,2.203,3.232,,,1.2,,No,16,0
1085,18:40:55.000 08/15/2024,41.88655250,-87.65827217,144.900,1.6,1.1,3D,Yes,2.379,2.209,3.246,,,1.2,,No,16,0
1086,18:40:56.000 08/15/2024,41.88655183,-87.65828567,144.800,1.6,1.1,3D,Yes,2.397,2.212,3.262,,,1.2,,No,16,0
1087,18:40:57.000 08/15/2024,41.88654467,-87.65829817,143.800,1.6,1.1,3D,Yes,2.411,2.211,3.271,,,1.2,,No,17,0
1088,18:40:58.000 08/15/2024,41.88654200,-87.65831133,143.400,1.6,1.1,3D,Yes,2.427,2.216,3.286,,,1.2,,No,16,0
1089,18:40:59.000 08/15/2024,41.88654150,-87.65832583,143.400,1.6,1.1,3D,Yes,2.443,2.222,3.302,,,1.2,,No,16,0
1090,18:41:00.000 08/15/2024,41.88654300,-87.65833933,143.400,1.6,1.1,3D,Yes,2.464,2.236,3.327,,,1.2,,No,16,0
1091,18:41:01.000 08/15/2024,41.88654517,-87.65835350,143.300,1.6,1.1,3D,Yes,2.483,2.243,3.346,,,1.2,,No,16,0
1092,18:41:02.000 08/15/2024,41.88654617,-87.65836933,143.300,1.6,1.1,3D,Yes,2.504,2.245,3.363,,,1.2,,No,16,0
1093,18:41:03.000 08/15/2024,41.88653950,-87.65838333,143.100,1.6,1.1,3D,Yes,2.509,2.242,3.365,,,1.2,,No,16,0
1094,18:41:04.000 08/15/2024,41.88653267,-87.65839733,143.100,1.7,1.2,3D,Yes,2.517,2.246,3.373,,,1.2,,No,15,0
1095,18:41:05.000 08/15/2024,41.88653000,-87.65841317,143.000,1.9,1.4,3D,Yes,2.532,2.255,3.391,,,1.3,,No,13,0
1096,18:41:06.000 08/15/2024,41.88652950,-87.65842883,142.800,1.9,1.4,3D,Yes,2.549,2.260,3.407,,,1.3,,No,14,0
1097,18:41:07.000 08/15/2024,41.88653017,-87.65844350,142.700,1.7,1.2,3D,Yes,2.568,2.263,3.423,,,1.2,,No,15,0
1098,18:41:08.000 08/15/2024,41.88652917,-87.65845783,142.700,1.7,1.2,3D,Yes,2.571,2.259,3.422,,,1.2,,No,15,0
1099,18:41:09.000 08/15/2024,41.88652783,-87.65847250,142.700,1.6,1.1,3D,Yes,2.571,2.254,3.419,,,1.1,,No,16,0
1100,18:41:10.000 08/15/2024,41.88652750,-87.65848750,143.200,1.6,1.1,3D,Yes,2.577,2.247,3.419,,,1.1,,No,16,0
1101,18:41:11.000 08/15/2024,41.88652550,-87.65850117,143.400,1.6,1.1,3D,Yes,2.594,2.239,3.427,,,1.1,,No,16,0
1102,18:41:12.000 08/15/2024,41.88652433,-87.65851517,143.600,1.6,1.1,3D,Yes,2.605,2.231,3.430,,,1.1,,No,16,0
1103,18:41:13.000 08/15/2024,41.88652450,-87.65852950,143.800,1.6,1.1,3D,Yes,2.599,2.219,3.417,,,1.1,,No,16,0
1104,18:41:14.000 08/15/2024,41.88652733,-87.65854450,144.000,1.4,0.9,3D,Yes,2.572,2.202,3.386,,,1.1,,No,18,0
1105,18:41:15.000 08/15/2024,41.88652900,-87.65856067,144.100,1.5,0.9,3D,Yes,2.537,2.187,3.350,,,1.1,,No,18,0
1106,18:41:16.000 08/15/2024,41.88652850,-87.65857567,144.100,1.4,0.8,3D,Yes,2.469,2.163,3.282,,,1.1,,No,19,0
1107,18:41:17.000 08/15/2024,41.88652850,-87.65859033,144.300,1.2,0.8,3D,Yes,2.384,2.136,3.201,,,1.0,,No,20,0
1108,18:41:18.000 08/15/2024,41.88652800,-87.65860617,144.500,1.2,0.8,3D,Yes,2.301,2.110,3.122,,,1.0,,No,20,0
1109,18:41:19.000 08/15/2024,41.88652767,-87.65862267,144.800,1.2,0.8,3D,Yes,2.208,2.085,3.037,,,1.0,,No,20,0
1110,18:41:20.000 08/15/2024,41.88652767,-87.65863833,145.200,1.2,0.8,3D,Yes,2.124,2.061,2.960,,,1.0,,No,20,0
1111,18:41:21.000 08/15/2024,41.88652667,-87.65865317,145.400,1.2,0.8,3D,Yes,2.055,2.040,2.896,,,1.0,,No,20,0
1112,18:41:22.000 08/15/2024,41.88652600,-87.65866850,145.500,1.3,0.7,3D,Yes,1.981,2.016,2.826,,,1.0,,No,20,0
1113,18:41:23.000 08/15/2024,41.88652550,-87.65868450,145.600,1.3,0.7,3D,Yes,1.935,1.999,2.782,,,1.0,,No,20,0
1114,18:41:24.000 08/15/2024,41.88652500,-87.65870017,145.600,1.3,0.7,3D,Yes,1.888,1.986,2.740,,,1.0,,No,20,0
1115,18:41:25.000 08/15/2024,41.88652533,-87.65871433,146.000,1.2,0.7,3D,Yes,1.846,1.973,2.702,,,1.0,,No,21,0
1116,18:41:26.000 08/15/2024,41.88652517,-87.65872750,146.300,1.2,0.7,3D,Yes,1.805,1.958,2.663,,,1.0,,No,21,0
1117,18:41:27.000 08/15/2024,41.88652467,-87.65874133,146.400,1.2,0.7,3D,Yes,1.767,1.945,2.628,,,1.0,,No,21,0
1118,18:41:28.000 08/15/2024,41.88652367,-87.65875567,146.700,1.2,0.6,3D,Yes,1.731,1.931,2.593,,,1.0,,No,22,0
1119,18:41:29.000 08/15/2024,41.88652400,-87.65877133,147.000,1.2,0.6,3D,Yes,1.696,1.920,2.562,,,1.0,,No,22,0
